lpk,hourly_rate,esize_class_orig,esize_class_1_49,esize_class_50_249,esize_class_GT_250,gender_orig,gender_F,gender_M,age_class_orig,age_class_14-29,age_class_30-39,age_class_40-49,age_class_50-59,age_class_60+,education_orig,education_G1,education_G2,education_G3,education_G4,lpk1,lpk2,lpk1_nc,outlier,nace_orig,nace_B,nace_C,nace_D,nace_E,nace_F,nace_G,nace_H,nace_I,nace_J,nace_K,nace_L,nace_M,nace_N,nace_O,nace_P,nace_Q,nace_R,nace_S
711,7.34,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132,7.98,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G3,0,0,1,0,1,13,100,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132,9.29,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G3,0,0,1,0,1,13,100,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
211,6.01,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,2,21,200,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121,7.92,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,1,12,100,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3.4,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G4,0,0,0,1,1,13,100,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.76,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G1,1,0,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.55,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G1,1,0,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.49,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G1,1,0,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
753,7.5,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,6.9,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,6.85,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,6.28,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G4,0,0,0,1,2,24,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,5.49,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,11.68,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,3,32,300,True,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,3.59,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,3.59,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,3.55,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,7.1,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,3,31,300,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,4.1,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,3,32,300,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,10.93,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,21,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,6.85,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G4,0,0,0,1,3,34,300,True,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
911,2.19,1_49,1,0,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,9,91,900,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
241,9.84,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G4,0,0,0,1,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,7.19,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G4,0,0,0,1,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,5.75,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G4,0,0,0,1,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122,14.74,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,1,12,100,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,6.01,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,7.92,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G4,0,0,0,1,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,5.46,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,6.01,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,5.19,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G4,0,0,0,1,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122,18.36,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,1,12,100,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,5.46,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,6.48,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122,21.86,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,1,12,100,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,4.92,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,7.4,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G4,0,0,0,1,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
331,4.31,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,3,33,300,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,13.39,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,2,24,200,True,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,6.83,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
242,7.65,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,5.19,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G4,0,0,0,1,2,24,200,False,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
832,6.67,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,8,83,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,5.05,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,4.52,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,4.77,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,5.63,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,5.1,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,8,83,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,2.46,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,9,96,900,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,4.1,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,2.19,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,9,96,900,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,2.98,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,9,96,900,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,6.17,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G1,1,0,0,0,7,72,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,5.34,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G1,1,0,0,0,7,72,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,5.49,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,72,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,5.49,1_49,1,0,0,M,0,1,60+,0,0,0,0,1,G1,1,0,0,0,7,72,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,5.83,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,72,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,4.47,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,1,13,100,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,5.08,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,8.19,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,7.78,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
721,5.06,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,7,72,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
721,5.2,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,72,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,6.9,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G4,0,0,0,1,2,24,200,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
721,5.54,50_249,0,1,0,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,7,72,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
721,3.92,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,72,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132,4.39,50_249,0,1,0,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,1,13,100,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
312,4.31,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G4,0,0,0,1,3,31,300,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
721,5.28,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,72,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
721,7.23,50_249,0,1,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,7,72,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
721,5.12,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,72,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
721,4.9,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,72,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,12.43,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,2,24,200,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,5.65,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,9,91,900,True,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122,5.43,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,1,12,100,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122,6.45,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,1,12,100,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,2.56,GT_250,0,0,1,M,0,1,60+,0,0,0,0,1,G1,1,0,0,0,9,91,900,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,2.3,GT_250,0,0,1,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,9,91,900,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,2.2,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,9,91,900,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,2.75,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,9,91,900,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,3.57,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G2,0,1,0,0,9,91,900,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,2.19,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,9,91,900,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,5.2,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G1,1,0,0,0,9,91,900,True,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121,8.03,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G4,0,0,0,1,1,12,100,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,3.1,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,9,91,900,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,3.2,GT_250,0,0,1,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,9,91,900,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,2.32,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,9,91,900,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
912,5.06,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,9,91,900,True,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
243,3.73,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,2.7,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,9,91,900,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,2.28,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,9,91,900,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
334,5.13,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,3,33,300,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,2.51,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,9,91,900,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
912,2.4,1_49,1,0,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,9,91,900,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
522,2.45,1_49,1,0,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,5,52,500,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
912,2.4,1_49,1,0,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,9,91,900,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
912,2.4,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G2,0,1,0,0,9,91,900,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,12.95,50_249,0,1,0,M,0,1,30-39,0,1,0,0,0,G4,0,0,0,1,1,12,100,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
911,3.26,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,9,91,900,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,6.48,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G4,0,0,0,1,2,24,200,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243,6.65,50_249,0,1,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,2,24,200,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,5.22,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G4,0,0,0,1,1,13,100,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
241,5.22,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G4,0,0,0,1,2,24,200,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
241,5.16,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G4,0,0,0,1,2,24,200,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
241,4.7,1_49,1,0,0,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
818,4.89,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,81,478,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,4.89,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,8,81,478,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,4.89,1_49,1,0,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,8,81,478,False,D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,6.64,1_49,1,0,0,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,21,200,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
242,7.91,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
216,5.86,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,21,200,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112,10.43,1_49,1,0,0,M,0,1,60+,0,0,0,0,1,G3,0,0,1,0,1,11,100,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
242,5.86,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,2,24,200,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
241,6.15,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G4,0,0,0,1,2,24,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,3.79,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,7,73,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,5.06,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,72,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,8.08,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,5.72,50_249,0,1,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,2,21,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,6.66,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,3,32,300,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,4.34,50_249,0,1,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,9,93,900,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,7.77,50_249,0,1,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,9.53,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,4.98,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,5.25,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,10.18,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G1,1,0,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,3.74,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,9,93,900,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,6.28,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,4.92,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G4,0,0,0,1,4,43,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,3.55,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,3.88,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,74,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,4.64,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,2,24,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,4.37,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,2,24,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,4.1,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,1,11,100,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,3.79,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,25,200,False,J,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
833,2.99,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,2.99,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.2,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,2.99,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,2.99,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,2.99,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111,5.88,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,1,11,100,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111,13.81,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G4,0,0,0,1,1,11,100,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
515,4.2,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G4,0,0,0,1,5,51,500,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
411,4.02,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,4,41,478,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111,7.02,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G4,0,0,0,1,1,11,100,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
242,10.02,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G4,0,0,0,1,2,24,200,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
